start,end,line,unformatted,remainder,prev_remainder,prev_unformatted,token
169.686,170.22,-1,あなたがいなければ私は流れ星よ,あなたがいなければ私は流れ星よ,なたがいなければ私は流れ星よ,あなたがいなければ私は流れ星よ,あ
157.708,158.709,-1,あなたが居てくれたから,ら,あなたがいなければ私は流れ星よ,あなたがいなければ私は流れ星よ,ら
157.374,157.708,-1,あなたが居てくれたから,から,ら,あなたが居てくれたから,か
157.04,157.374,-1,あなたが居てくれたから,たから,から,あなたが居てくれたから,た
156.74,157.04,-1,あなたが居てくれたから,れたから,たから,あなたが居てくれたから,れ
155.038,156.74,-1,あなたが居てくれたから,くれたから,れたから,あなたが居てくれたから,く
154.671,155.038,-1,あなたが居てくれたから,てくれたから,くれたから,あなたが居てくれたから,て
154.371,154.671,-1,あなたが居てくれたから,居てくれたから,てくれたから,あなたが居てくれたから,居
153.704,154.371,-1,あなたが居てくれたから,が居てくれたから,居てくれたから,あなたが居てくれたから,が
153.403,153.704,-1,あなたが居てくれたから,たが居てくれたから,が居てくれたから,あなたが居てくれたから,た
152.369,153.403,-1,あなたが居てくれたから,なたが居てくれたから,たが居てくれたから,あなたが居てくれたから,な
152.069,152.369,-1,あなたが居てくれたから,あなたが居てくれたから,なたが居てくれたから,あなたが居てくれたから,あ
203.02,206.19,0,あなたにとってわすれがたいひとでありたいの,の,あなたが居てくれたから,あなたが居てくれたから,の
201.718,203.02,0,あなたにとってわすれがたいひとでありたいの,いの,の,あなたにとってわすれがたいひとでありたいの,い
200.35,201.718,0,あなたにとってわすれがたいひとでありたいの,たいの,いの,あなたにとってわすれがたいひとでありたいの,た
199.683,200.35,0,あなたにとってわすれがたいひとでありたいの,りたいの,たいの,あなたにとってわすれがたいひとでありたいの,り
197.681,199.683,0,あなたにとってわすれがたいひとでありたいの,ありたいの,りたいの,あなたにとってわすれがたいひとでありたいの,あ
197.014,197.681,0,あなたにとってわすれがたいひとでありたいの,でありたいの,ありたいの,あなたにとってわすれがたいひとでありたいの,で
196.246,197.014,0,あなたにとってわすれがたいひとでありたいの,とでありたいの,でありたいの,あなたにとってわすれがたいひとでありたいの,と
195.979,196.246,0,あなたにとってわすれがたいひとでありたいの,ひとでありたいの,とでありたいの,あなたにとってわすれがたいひとでありたいの,ひ
195.579,195.979,0,あなたにとってわすれがたいひとでありたいの,いひとでありたいの,ひとでありたいの,あなたにとってわすれがたいひとでありたいの,い
195.045,195.579,0,あなたにとってわすれがたいひとでありたいの,たいひとでありたいの,いひとでありたいの,あなたにとってわすれがたいひとでありたいの,た
194.678,195.045,0,あなたにとってわすれがたいひとでありたいの,がたいひとでありたいの,たいひとでありたいの,あなたにとってわすれがたいひとでありたいの,が
194.211,194.678,0,あなたにとってわすれがたいひとでありたいの,れがたいひとでありたいの,がたいひとでありたいの,あなたにとってわすれがたいひとでありたいの,れ
193.71,194.211,0,あなたにとってわすれがたいひとでありたいの,すれがたいひとでありたいの,れがたいひとでありたいの,あなたにとってわすれがたいひとでありたいの,す
193.277,193.71,0,あなたにとってわすれがたいひとでありたいの,わすれがたいひとでありたいの,すれがたいひとでありたいの,あなたにとってわすれがたいひとでありたいの,わ
190.374,193.277,0,あなたにとってわすれがたいひとでありたいの,てわすれがたいひとでありたいの,わすれがたいひとでありたいの,あなたにとってわすれがたいひとでありたいの,て
190.04,190.374,0,あなたにとってわすれがたいひとでありたいの,ってわすれがたいひとでありたいの,てわすれがたいひとでありたいの,あなたにとってわすれがたいひとでありたいの,っ
189.406,190.04,0,あなたにとってわすれがたいひとでありたいの,とってわすれがたいひとでありたいの,ってわすれがたいひとでありたいの,あなたにとってわすれがたいひとでありたいの,と
189.039,189.406,0,あなたにとってわすれがたいひとでありたいの,にとってわすれがたいひとでありたいの,とってわすれがたいひとでありたいの,あなたにとってわすれがたいひとでありたいの,に
187.037,189.039,0,あなたにとってわすれがたいひとでありたいの,たにとってわすれがたいひとでありたいの,にとってわすれがたいひとでありたいの,あなたにとってわすれがたいひとでありたいの,た
186.703,187.037,0,あなたにとってわすれがたいひとでありたいの,なたにとってわすれがたいひとでありたいの,たにとってわすれがたいひとでありたいの,あなたにとってわすれがたいひとでありたいの,な
186.17,186.703,0,あなたにとってわすれがたいひとでありたいの,あなたにとってわすれがたいひとでありたいの,なたにとってわすれがたいひとでありたいの,あなたにとってわすれがたいひとでありたいの,あ
203.02,206.19,-1,あなたにとって忘れがたい人でありたいの,の,あなたにとってわすれがたいひとでありたいの,あなたにとってわすれがたいひとでありたいの,の
201.718,203.02,-1,あなたにとって忘れがたい人でありたいの,いの,の,あなたにとって忘れがたい人でありたいの,い
200.35,201.718,-1,あなたにとって忘れがたい人でありたいの,たいの,いの,あなたにとって忘れがたい人でありたいの,た
199.683,200.35,-1,あなたにとって忘れがたい人でありたいの,りたいの,たいの,あなたにとって忘れがたい人でありたいの,り
197.681,199.683,-1,あなたにとって忘れがたい人でありたいの,ありたいの,りたいの,あなたにとって忘れがたい人でありたいの,あ
197.014,197.681,-1,あなたにとって忘れがたい人でありたいの,でありたいの,ありたいの,あなたにとって忘れがたい人でありたいの,で
195.979,197.014,-1,あなたにとって忘れがたい人でありたいの,人でありたいの,でありたいの,あなたにとって忘れがたい人でありたいの,人
195.579,195.979,-1,あなたにとって忘れがたい人でありたいの,い人でありたいの,人でありたいの,あなたにとって忘れがたい人でありたいの,い
195.045,195.579,-1,あなたにとって忘れがたい人でありたいの,たい人でありたいの,い人でありたいの,あなたにとって忘れがたい人でありたいの,た
194.678,195.045,-1,あなたにとって忘れがたい人でありたいの,がたい人でありたいの,たい人でありたいの,あなたにとって忘れがたい人でありたいの,が
194.211,194.678,-1,あなたにとって忘れがたい人でありたいの,れがたい人でありたいの,がたい人でありたいの,あなたにとって忘れがたい人でありたいの,れ
193.277,194.211,-1,あなたにとって忘れがたい人でありたいの,忘れがたい人でありたいの,れがたい人でありたいの,あなたにとって忘れがたい人でありたいの,忘
190.374,193.277,-1,あなたにとって忘れがたい人でありたいの,て忘れがたい人でありたいの,忘れがたい人でありたいの,あなたにとって忘れがたい人でありたいの,て
190.04,190.374,-1,あなたにとって忘れがたい人でありたいの,って忘れがたい人でありたいの,て忘れがたい人でありたいの,あなたにとって忘れがたい人でありたいの,っ
189.406,190.04,-1,あなたにとって忘れがたい人でありたいの,とって忘れがたい人でありたいの,って忘れがたい人でありたいの,あなたにとって忘れがたい人でありたいの,と
189.039,189.406,-1,あなたにとって忘れがたい人でありたいの,にとって忘れがたい人でありたいの,とって忘れがたい人でありたいの,あなたにとって忘れがたい人でありたいの,に
187.037,189.039,-1,あなたにとって忘れがたい人でありたいの,たにとって忘れがたい人でありたいの,にとって忘れがたい人でありたいの,あなたにとって忘れがたい人でありたいの,た
186.703,187.037,-1,あなたにとって忘れがたい人でありたいの,なたにとって忘れがたい人でありたいの,たにとって忘れがたい人でありたいの,あなたにとって忘れがたい人でありたいの,な
186.17,186.703,-1,あなたにとって忘れがたい人でありたいの,あなたにとって忘れがたい人でありたいの,なたにとって忘れがたい人でありたいの,あなたにとって忘れがたい人でありたいの,あ
137.788,138.355,0,いま、こころにかいたひかりにみちているあしたへとわたしは,は,あなたにとって忘れがたい人でありたいの,あなたにとって忘れがたい人でありたいの,は
137.387,137.788,0,いま、こころにかいたひかりにみちているあしたへとわたしは,しは,は,いま、こころにかいたひかりにみちているあしたへとわたしは,し
136.019,137.387,0,いま、こころにかいたひかりにみちているあしたへとわたしは,たしは,しは,いま、こころにかいたひかりにみちているあしたへとわたしは,た
135.652,136.019,0,いま、こころにかいたひかりにみちているあしたへとわたしは,わたしは,たしは,いま、こころにかいたひかりにみちているあしたへとわたしは,わ
133.717,135.652,0,いま、こころにかいたひかりにみちているあしたへとわたしは,とわたしは,わたしは,いま、こころにかいたひかりにみちているあしたへとわたしは,と
133.283,133.717,0,いま、こころにかいたひかりにみちているあしたへとわたしは,へとわたしは,とわたしは,いま、こころにかいたひかりにみちているあしたへとわたしは,へ
132.816,133.283,0,いま、こころにかいたひかりにみちているあしたへとわたしは,たへとわたしは,へとわたしは,いま、こころにかいたひかりにみちているあしたへとわたしは,た
132.349,132.816,0,いま、こころにかいたひかりにみちているあしたへとわたしは,したへとわたしは,たへとわたしは,いま、こころにかいたひかりにみちているあしたへとわたしは,し
132.049,132.349,0,いま、こころにかいたひかりにみちているあしたへとわたしは,あしたへとわたしは,したへとわたしは,いま、こころにかいたひかりにみちているあしたへとわたしは,あ
129.713,132.049,0,いま、こころにかいたひかりにみちているあしたへとわたしは,るあしたへとわたしは,あしたへとわたしは,いま、こころにかいたひかりにみちているあしたへとわたしは,る
129.346,129.713,0,いま、こころにかいたひかりにみちているあしたへとわたしは,いるあしたへとわたしは,るあしたへとわたしは,いま、こころにかいたひかりにみちているあしたへとわたしは,い
128.378,129.346,0,いま、こころにかいたひかりにみちているあしたへとわたしは,ているあしたへとわたしは,いるあしたへとわたしは,いま、こころにかいたひかりにみちているあしたへとわたしは,て
128.011,128.378,0,いま、こころにかいたひかりにみちているあしたへとわたしは,ちているあしたへとわたしは,ているあしたへとわたしは,いま、こころにかいたひかりにみちているあしたへとわたしは,ち
127.711,128.011,0,いま、こころにかいたひかりにみちているあしたへとわたしは,みちているあしたへとわたしは,ちているあしたへとわたしは,いま、こころにかいたひかりにみちているあしたへとわたしは,み
127.344,127.711,0,いま、こころにかいたひかりにみちているあしたへとわたしは,にみちているあしたへとわたしは,みちているあしたへとわたしは,いま、こころにかいたひかりにみちているあしたへとわたしは,に
126.91,127.344,0,いま、こころにかいたひかりにみちているあしたへとわたしは,りにみちているあしたへとわたしは,にみちているあしたへとわたしは,いま、こころにかいたひかりにみちているあしたへとわたしは,り
126.71,126.91,0,いま、こころにかいたひかりにみちているあしたへとわたしは,かりにみちているあしたへとわたしは,りにみちているあしたへとわたしは,いま、こころにかいたひかりにみちているあしたへとわたしは,か
126.41,126.71,0,いま、こころにかいたひかりにみちているあしたへとわたしは,ひかりにみちているあしたへとわたしは,かりにみちているあしたへとわたしは,いま、こころにかいたひかりにみちているあしたへとわたしは,ひ
123.04,126.41,0,いま、こころにかいたひかりにみちているあしたへとわたしは,たひかりにみちているあしたへとわたしは,ひかりにみちているあしたへとわたしは,いま、こころにかいたひかりにみちているあしたへとわたしは,た
122.706,123.04,0,いま、こころにかいたひかりにみちているあしたへとわたしは,いたひかりにみちているあしたへとわたしは,たひかりにみちているあしたへとわたしは,いま、こころにかいたひかりにみちているあしたへとわたしは,い
122.372,122.706,0,いま、こころにかいたひかりにみちているあしたへとわたしは,かいたひかりにみちているあしたへとわたしは,いたひかりにみちているあしたへとわたしは,いま、こころにかいたひかりにみちているあしたへとわたしは,か
122.039,122.372,0,いま、こころにかいたひかりにみちているあしたへとわたしは,にかいたひかりにみちているあしたへとわたしは,かいたひかりにみちているあしたへとわたしは,いま、こころにかいたひかりにみちているあしたへとわたしは,に
121.572,122.039,0,いま、こころにかいたひかりにみちているあしたへとわたしは,ろにかいたひかりにみちているあしたへとわたしは,にかいたひかりにみちているあしたへとわたしは,いま、こころにかいたひかりにみちているあしたへとわたしは,ろ
121.371,121.572,0,いま、こころにかいたひかりにみちているあしたへとわたしは,ころにかいたひかりにみちているあしたへとわたしは,ろにかいたひかりにみちているあしたへとわたしは,いま、こころにかいたひかりにみちているあしたへとわたしは,こ
121.038,121.371,0,いま、こころにかいたひかりにみちているあしたへとわたしは,こころにかいたひかりにみちているあしたへとわたしは,ころにかいたひかりにみちているあしたへとわたしは,いま、こころにかいたひかりにみちているあしたへとわたしは,こ
117.734,121.038,0,いま、こころにかいたひかりにみちているあしたへとわたしは,ま、こころにかいたひかりにみちているあしたへとわたしは,こころにかいたひかりにみちているあしたへとわたしは,いま、こころにかいたひかりにみちているあしたへとわたしは,ま、
117.367,117.734,0,いま、こころにかいたひかりにみちているあしたへとわたしは,いま、こころにかいたひかりにみちているあしたへとわたしは,ま、こころにかいたひかりにみちているあしたへとわたしは,いま、こころにかいたひかりにみちているあしたへとわたしは,い
32.449,35.753,0,いましあわせなのはほがらかなあなたのぬくもりが,が,いま、こころにかいたひかりにみちているあしたへとわたしは,いま、こころにかいたひかりにみちているあしたへとわたしは,が
32.049,32.449,0,いましあわせなのはほがらかなあなたのぬくもりが,りが,が,いましあわせなのはほがらかなあなたのぬくもりが,り
31.482,32.049,0,いましあわせなのはほがらかなあなたのぬくもりが,もりが,りが,いましあわせなのはほがらかなあなたのぬくもりが,も
31.015,31.482,0,いましあわせなのはほがらかなあなたのぬくもりが,くもりが,もりが,いましあわせなのはほがらかなあなたのぬくもりが,く
30.681,31.015,0,いましあわせなのはほがらかなあなたのぬくもりが,ぬくもりが,くもりが,いましあわせなのはほがらかなあなたのぬくもりが,ぬ
28.445,30.681,0,いましあわせなのはほがらかなあなたのぬくもりが,のぬくもりが,ぬくもりが,いましあわせなのはほがらかなあなたのぬくもりが,の
28.078,28.445,0,いましあわせなのはほがらかなあなたのぬくもりが,たのぬくもりが,のぬくもりが,いましあわせなのはほがらかなあなたのぬくもりが,た
27.077,28.078,0,いましあわせなのはほがらかなあなたのぬくもりが,なたのぬくもりが,たのぬくもりが,いましあわせなのはほがらかなあなたのぬくもりが,な
26.71,27.077,0,いましあわせなのはほがらかなあなたのぬくもりが,あなたのぬくもりが,なたのぬくもりが,いましあわせなのはほがらかなあなたのぬくもりが,あ
26.377,26.71,0,いましあわせなのはほがらかなあなたのぬくもりが,なあなたのぬくもりが,あなたのぬくもりが,いましあわせなのはほがらかなあなたのぬくもりが,な
26.043,26.377,0,いましあわせなのはほがらかなあなたのぬくもりが,かなあなたのぬくもりが,なあなたのぬくもりが,いましあわせなのはほがらかなあなたのぬくもりが,か
25.576,26.043,0,いましあわせなのはほがらかなあなたのぬくもりが,らかなあなたのぬくもりが,かなあなたのぬくもりが,いましあわせなのはほがらかなあなたのぬくもりが,ら
25.409,25.576,0,いましあわせなのはほがらかなあなたのぬくもりが,がらかなあなたのぬくもりが,らかなあなたのぬくもりが,いましあわせなのはほがらかなあなたのぬくもりが,が
25.109,25.409,0,いましあわせなのはほがらかなあなたのぬくもりが,ほがらかなあなたのぬくもりが,がらかなあなたのぬくもりが,いましあわせなのはほがらかなあなたのぬくもりが,ほ
21.739,25.109,0,いましあわせなのはほがらかなあなたのぬくもりが,はほがらかなあなたのぬくもりが,ほがらかなあなたのぬくもりが,いましあわせなのはほがらかなあなたのぬくもりが,は
21.405,21.739,0,いましあわせなのはほがらかなあなたのぬくもりが,のはほがらかなあなたのぬくもりが,はほがらかなあなたのぬくもりが,いましあわせなのはほがらかなあなたのぬくもりが,の
21.038,21.405,0,いましあわせなのはほがらかなあなたのぬくもりが,なのはほがらかなあなたのぬくもりが,のはほがらかなあなたのぬくもりが,いましあわせなのはほがらかなあなたのぬくもりが,な
20.704,21.038,0,いましあわせなのはほがらかなあなたのぬくもりが,せなのはほがらかなあなたのぬくもりが,なのはほがらかなあなたのぬくもりが,いましあわせなのはほがらかなあなたのぬくもりが,せ
20.237,20.704,0,いましあわせなのはほがらかなあなたのぬくもりが,わせなのはほがらかなあなたのぬくもりが,せなのはほがらかなあなたのぬくもりが,いましあわせなのはほがらかなあなたのぬくもりが,わ
20.037,20.237,0,いましあわせなのはほがらかなあなたのぬくもりが,あわせなのはほがらかなあなたのぬくもりが,わせなのはほがらかなあなたのぬくもりが,いましあわせなのはほがらかなあなたのぬくもりが,あ
19.77,20.037,0,いましあわせなのはほがらかなあなたのぬくもりが,しあわせなのはほがらかなあなたのぬくもりが,あわせなのはほがらかなあなたのぬくもりが,いましあわせなのはほがらかなあなたのぬくもりが,し
16.4,19.77,0,いましあわせなのはほがらかなあなたのぬくもりが,ましあわせなのはほがらかなあなたのぬくもりが,しあわせなのはほがらかなあなたのぬくもりが,いましあわせなのはほがらかなあなたのぬくもりが,ま
16.033,16.4,0,いましあわせなのはほがらかなあなたのぬくもりが,いましあわせなのはほがらかなあなたのぬくもりが,ましあわせなのはほがらかなあなたのぬくもりが,いましあわせなのはほがらかなあなたのぬくもりが,い
47.031,48.032,0,かげりゆくわたしのこころをあのつきのように,に,いましあわせなのはほがらかなあなたのぬくもりが,いましあわせなのはほがらかなあなたのぬくもりが,に
46.397,47.031,0,かげりゆくわたしのこころをあのつきのように,うに,に,かげりゆくわたしのこころをあのつきのように,う
46.03,46.397,0,かげりゆくわたしのこころをあのつきのように,ように,うに,かげりゆくわたしのこころをあのつきのように,よ
45.696,46.03,0,かげりゆくわたしのこころをあのつきのように,のように,ように,かげりゆくわたしのこころをあのつきのように,の
45.429,45.696,0,かげりゆくわたしのこころをあのつきのように,きのように,のように,かげりゆくわたしのこころをあのつきのように,き
45.095,45.429,0,かげりゆくわたしのこころをあのつきのように,つきのように,きのように,かげりゆくわたしのこころをあのつきのように,つ
43.027,45.095,0,かげりゆくわたしのこころをあのつきのように,のつきのように,つきのように,かげりゆくわたしのこころをあのつきのように,の
42.726,43.027,0,かげりゆくわたしのこころをあのつきのように,あのつきのように,のつきのように,かげりゆくわたしのこころをあのつきのように,あ
41.692,42.726,0,かげりゆくわたしのこころをあのつきのように,をあのつきのように,あのつきのように,かげりゆくわたしのこころをあのつきのように,を
41.058,41.692,0,かげりゆくわたしのこころをあのつきのように,ろをあのつきのように,をあのつきのように,かげりゆくわたしのこころをあのつきのように,ろ
40.724,41.058,0,かげりゆくわたしのこころをあのつきのように,ころをあのつきのように,ろをあのつきのように,かげりゆくわたしのこころをあのつきのように,こ
40.357,40.724,0,かげりゆくわたしのこころをあのつきのように,こころをあのつきのように,ころをあのつきのように,かげりゆくわたしのこころをあのつきのように,こ
40.09,40.357,0,かげりゆくわたしのこころをあのつきのように,のこころをあのつきのように,こころをあのつきのように,かげりゆくわたしのこころをあのつきのように,の
39.823,40.09,0,かげりゆくわたしのこころをあのつきのように,しのこころをあのつきのように,のこころをあのつきのように,かげりゆくわたしのこころをあのつきのように,し
37.688,39.823,0,かげりゆくわたしのこころをあのつきのように,たしのこころをあのつきのように,しのこころをあのつきのように,かげりゆくわたしのこころをあのつきのように,た
37.354,37.688,0,かげりゆくわたしのこころをあのつきのように,わたしのこころをあのつきのように,たしのこころをあのつきのように,かげりゆくわたしのこころをあのつきのように,わ
37.021,37.354,0,かげりゆくわたしのこころをあのつきのように,くわたしのこころをあのつきのように,わたしのこころをあのつきのように,かげりゆくわたしのこころをあのつきのように,く
36.72,37.021,0,かげりゆくわたしのこころをあのつきのように,ゆくわたしのこころをあのつきのように,くわたしのこころをあのつきのように,かげりゆくわたしのこころをあのつきのように,ゆ
36.387,36.72,0,かげりゆくわたしのこころをあのつきのように,りゆくわたしのこころをあのつきのように,ゆくわたしのこころをあのつきのように,かげりゆくわたしのこころをあのつきのように,り
36.053,36.387,0,かげりゆくわたしのこころをあのつきのように,げりゆくわたしのこころをあのつきのように,りゆくわたしのこころをあのつきのように,かげりゆくわたしのこころをあのつきのように,げ
35.753,36.053,0,かげりゆくわたしのこころをあのつきのように,かげりゆくわたしのこころをあのつきのように,げりゆくわたしのこころをあのつきのように,かげりゆくわたしのこころをあのつきのように,か
237.487,241.325,0,すこしねむたいめとつきのねいろ,ろ,かげりゆくわたしのこころをあのつきのように,かげりゆくわたしのこころをあのつきのように,ろ
237.321,237.487,0,すこしねむたいめとつきのねいろ,いろ,ろ,すこしねむたいめとつきのねいろ,い
236.954,237.321,0,すこしねむたいめとつきのねいろ,ねいろ,いろ,すこしねむたいめとつきのねいろ,ね
236.286,236.954,0,すこしねむたいめとつきのねいろ,のねいろ,ねいろ,すこしねむたいめとつきのねいろ,の
235.018,236.286,0,すこしねむたいめとつきのねいろ,きのねいろ,のねいろ,すこしねむたいめとつきのねいろ,き
234.351,235.018,0,すこしねむたいめとつきのねいろ,つきのねいろ,きのねいろ,すこしねむたいめとつきのねいろ,つ
233.35,234.351,0,すこしねむたいめとつきのねいろ,とつきのねいろ,つきのねいろ,すこしねむたいめとつきのねいろ,と
232.816,233.35,0,すこしねむたいめとつきのねいろ,めとつきのねいろ,とつきのねいろ,すこしねむたいめとつきのねいろ,め
232.349,232.816,0,すこしねむたいめとつきのねいろ,いめとつきのねいろ,めとつきのねいろ,すこしねむたいめとつきのねいろ,い
232.015,232.349,0,すこしねむたいめとつきのねいろ,たいめとつきのねいろ,いめとつきのねいろ,すこしねむたいめとつきのねいろ,た
231.648,232.015,0,すこしねむたいめとつきのねいろ,むたいめとつきのねいろ,たいめとつきのねいろ,すこしねむたいめとつきのねいろ,む
231.315,231.648,0,すこしねむたいめとつきのねいろ,ねむたいめとつきのねいろ,むたいめとつきのねいろ,すこしねむたいめとつきのねいろ,ね
230.881,231.315,0,すこしねむたいめとつきのねいろ,しねむたいめとつきのねいろ,ねむたいめとつきのねいろ,すこしねむたいめとつきのねいろ,し
230.647,230.881,0,すこしねむたいめとつきのねいろ,こしねむたいめとつきのねいろ,しねむたいめとつきのねいろ,すこしねむたいめとつきのねいろ,こ
230.347,230.647,0,すこしねむたいめとつきのねいろ,すこしねむたいめとつきのねいろ,こしねむたいめとつきのねいろ,すこしねむたいめとつきのねいろ,す
285.669,288.071,0,ただあなたがきいてくれるだけでいい,い,すこしねむたいめとつきのねいろ,すこしねむたいめとつきのねいろ,い
285.369,285.669,0,ただあなたがきいてくれるだけでいい,いい,い,ただあなたがきいてくれるだけでいい,い
284.868,285.369,0,ただあなたがきいてくれるだけでいい,でいい,いい,ただあなたがきいてくれるだけでいい,で
284.368,284.868,0,ただあなたがきいてくれるだけでいい,けでいい,でいい,ただあなたがきいてくれるだけでいい,け
283.033,284.368,0,ただあなたがきいてくれるだけでいい,だけでいい,けでいい,ただあなたがきいてくれるだけでいい,だ
282.332,283.033,0,ただあなたがきいてくれるだけでいい,るだけでいい,だけでいい,ただあなたがきいてくれるだけでいい,る
280.364,282.332,0,ただあなたがきいてくれるだけでいい,れるだけでいい,るだけでいい,ただあなたがきいてくれるだけでいい,れ
279.696,280.364,0,ただあなたがきいてくれるだけでいい,くれるだけでいい,れるだけでいい,ただあなたがきいてくれるだけでいい,く
278.829,279.696,0,ただあなたがきいてくれるだけでいい,てくれるだけでいい,くれるだけでいい,ただあなたがきいてくれるだけでいい,て
278.562,278.829,0,ただあなたがきいてくれるだけでいい,いてくれるだけでいい,てくれるだけでいい,ただあなたがきいてくれるだけでいい,い
278.195,278.562,0,ただあなたがきいてくれるだけでいい,きいてくれるだけでいい,いてくれるだけでいい,ただあなたがきいてくれるだけでいい,き
277.661,278.195,0,ただあなたがきいてくれるだけでいい,がきいてくれるだけでいい,きいてくれるだけでいい,ただあなたがきいてくれるだけでいい,が
277.327,277.661,0,ただあなたがきいてくれるだけでいい,たがきいてくれるだけでいい,がきいてくれるだけでいい,ただあなたがきいてくれるだけでいい,た
276.86,277.327,0,ただあなたがきいてくれるだけでいい,なたがきいてくれるだけでいい,たがきいてくれるだけでいい,ただあなたがきいてくれるだけでいい,な
276.36,276.86,0,ただあなたがきいてくれるだけでいい,あなたがきいてくれるだけでいい,なたがきいてくれるだけでいい,ただあなたがきいてくれるだけでいい,あ
276.193,276.36,0,ただあなたがきいてくれるだけでいい,だあなたがきいてくれるだけでいい,あなたがきいてくれるだけでいい,ただあなたがきいてくれるだけでいい,だ
276.026,276.193,0,ただあなたがきいてくれるだけでいい,ただあなたがきいてくれるだけでいい,だあなたがきいてくれるだけでいい,ただあなたがきいてくれるだけでいい,た
101.718,104.021,0,ただあなたがきいてくれるだけでいい,い,ただあなたがきいてくれるだけでいい,ただあなたがきいてくれるだけでいい,い
101.351,101.718,0,ただあなたがきいてくれるだけでいい,いい,い,ただあなたがきいてくれるだけでいい,い
100.918,101.351,0,ただあなたがきいてくれるだけでいい,でいい,いい,ただあなたがきいてくれるだけでいい,で
100.384,100.918,0,ただあなたがきいてくれるだけでいい,けでいい,でいい,ただあなたがきいてくれるだけでいい,け
99.016,100.384,0,ただあなたがきいてくれるだけでいい,だけでいい,けでいい,ただあなたがきいてくれるだけでいい,だ
98.348,99.016,0,ただあなたがきいてくれるだけでいい,るだけでいい,だけでいい,ただあなたがきいてくれるだけでいい,る
96.413,98.348,0,ただあなたがきいてくれるだけでいい,れるだけでいい,るだけでいい,ただあなたがきいてくれるだけでいい,れ
95.746,96.413,0,ただあなたがきいてくれるだけでいい,くれるだけでいい,れるだけでいい,ただあなたがきいてくれるだけでいい,く
94.878,95.746,0,ただあなたがきいてくれるだけでいい,てくれるだけでいい,くれるだけでいい,ただあなたがきいてくれるだけでいい,て
94.611,94.878,0,ただあなたがきいてくれるだけでいい,いてくれるだけでいい,てくれるだけでいい,ただあなたがきいてくれるだけでいい,い
94.211,94.611,0,ただあなたがきいてくれるだけでいい,きいてくれるだけでいい,いてくれるだけでいい,ただあなたがきいてくれるだけでいい,き
93.71,94.211,0,ただあなたがきいてくれるだけでいい,がきいてくれるだけでいい,きいてくれるだけでいい,ただあなたがきいてくれるだけでいい,が
93.377,93.71,0,ただあなたがきいてくれるだけでいい,たがきいてくれるだけでいい,がきいてくれるだけでいい,ただあなたがきいてくれるだけでいい,た
92.876,93.377,0,ただあなたがきいてくれるだけでいい,なたがきいてくれるだけでいい,たがきいてくれるだけでいい,ただあなたがきいてくれるだけでいい,な
92.409,92.876,0,ただあなたがきいてくれるだけでいい,あなたがきいてくれるだけでいい,なたがきいてくれるだけでいい,ただあなたがきいてくれるだけでいい,あ
92.242,92.409,0,ただあなたがきいてくれるだけでいい,だあなたがきいてくれるだけでいい,あなたがきいてくれるだけでいい,ただあなたがきいてくれるだけでいい,だ
92.076,92.242,0,ただあなたがきいてくれるだけでいい,ただあなたがきいてくれるだけでいい,だあなたがきいてくれるだけでいい,ただあなたがきいてくれるだけでいい,た
285.669,288.071,-1,ただあなたが聴いてくれるだけでいい,い,ただあなたがきいてくれるだけでいい,ただあなたがきいてくれるだけでいい,い
285.369,285.669,-1,ただあなたが聴いてくれるだけでいい,いい,い,ただあなたが聴いてくれるだけでいい,い
284.868,285.369,-1,ただあなたが聴いてくれるだけでいい,でいい,いい,ただあなたが聴いてくれるだけでいい,で
284.368,284.868,-1,ただあなたが聴いてくれるだけでいい,けでいい,でいい,ただあなたが聴いてくれるだけでいい,け
283.033,284.368,-1,ただあなたが聴いてくれるだけでいい,だけでいい,けでいい,ただあなたが聴いてくれるだけでいい,だ
282.332,283.033,-1,ただあなたが聴いてくれるだけでいい,るだけでいい,だけでいい,ただあなたが聴いてくれるだけでいい,る
280.364,282.332,-1,ただあなたが聴いてくれるだけでいい,れるだけでいい,るだけでいい,ただあなたが聴いてくれるだけでいい,れ
279.696,280.364,-1,ただあなたが聴いてくれるだけでいい,くれるだけでいい,れるだけでいい,ただあなたが聴いてくれるだけでいい,く
278.829,279.696,-1,ただあなたが聴いてくれるだけでいい,てくれるだけでいい,くれるだけでいい,ただあなたが聴いてくれるだけでいい,て
278.562,278.829,-1,ただあなたが聴いてくれるだけでいい,いてくれるだけでいい,てくれるだけでいい,ただあなたが聴いてくれるだけでいい,い
278.195,278.562,-1,ただあなたが聴いてくれるだけでいい,聴いてくれるだけでいい,いてくれるだけでいい,ただあなたが聴いてくれるだけでいい,聴
277.661,278.195,-1,ただあなたが聴いてくれるだけでいい,が聴いてくれるだけでいい,聴いてくれるだけでいい,ただあなたが聴いてくれるだけでいい,が
277.327,277.661,-1,ただあなたが聴いてくれるだけでいい,たが聴いてくれるだけでいい,が聴いてくれるだけでいい,ただあなたが聴いてくれるだけでいい,た
276.86,277.327,-1,ただあなたが聴いてくれるだけでいい,なたが聴いてくれるだけでいい,たが聴いてくれるだけでいい,ただあなたが聴いてくれるだけでいい,な
276.36,276.86,-1,ただあなたが聴いてくれるだけでいい,あなたが聴いてくれるだけでいい,なたが聴いてくれるだけでいい,ただあなたが聴いてくれるだけでいい,あ
